word,monthyear,stateCode,Region,cases,totalTokens,tokenProp
bruhhh,2014-06-01,MN,Midwest,4,762130,5.24844842743364e-6
bruhhh,2014-06-01,MO,Midwest,4,1287047,3.1078896108689115e-6
bruhhh,2014-06-01,MS,South,49,2151366,2.2776226825189206e-5
bruhhh,2014-06-01,MT,West,0,256422,0
bruhhh,2014-06-01,NC,South,204,11502142,1.7735826944233517e-5
bruhhh,2014-06-01,ND,Midwest,0,109341,0
bruhhh,2014-06-01,NE,Midwest,8,659528,1.2129886828155894e-5
bruhhh,2014-06-01,NH,Northeast,6,532688,1.1263628991079206e-5
bruhhh,2014-06-01,NJ,Northeast,31,2190804,1.4150056326353248e-5
bruhhh,2014-06-01,NM,West,18,2291231,7.85603895897009e-6
bruhhh,2014-06-01,NV,West,130,8646903,1.503428452938584e-5
bruhhh,2014-06-01,NY,Northeast,93,10919599,8.516796266969144e-6
bruhhh,2014-06-01,OH,Midwest,280,20465031,1.3681875194814022e-5
bruhhh,2014-06-01,OK,South,85,5737729,1.4814223536873212e-5
bruhhh,2014-06-01,OR,West,18,2320738,7.756153430503572e-6
bruhhh,2014-06-01,PA,Northeast,104,11996715,8.669039816316383e-6
bruhhh,2014-06-01,SC,South,173,7283342,2.3752832147659688e-5
bruhhh,2014-06-01,SD,Midwest,1,575743,1.7368860759053953e-6
bruhhh,2014-06-01,TN,South,88,7081403,1.2426915965663866e-5
bruhhh,2014-06-01,TX,South,1329,72048844,1.844581989407075e-5
bruhhh,2014-06-01,UT,West,35,4170390,8.392500461587526e-6
bruhhh,2014-06-01,VA,South,61,4961824,1.2293866126650199e-5
bruhhh,2014-06-01,VT,Northeast,1,299715,3.3365030111939678e-6
bruhhh,2014-06-01,WA,West,95,10578684,8.98032307232166e-6
bruhhh,2014-06-01,WI,Midwest,57,6172232,9.23490886279064e-6
bruhhh,2014-06-01,WV,South,10,1307581,7.647709778591155e-6
bruhhh,2014-06-01,WY,West,0,161327,0
bruhhh,2014-07-01,AL,South,222,9824256,2.2597131019387116e-5
bruhhh,2014-07-01,AR,South,22,1872703,1.1747725079737684e-5
bruhhh,2014-07-01,AZ,West,152,14533361,1.0458695686427936e-5
bruhhh,2014-07-01,CA,West,1422,103814159,1.3697553529283034e-5
bruhhh,2014-07-01,CO,West,106,8213321,1.2905863535590537e-5
bruhhh,2014-07-01,CT,Northeast,177,8353824,2.118790149277744e-5
bruhhh,2014-07-01,DE,South,10,583184,1.7147246838047683e-5
bruhhh,2014-07-01,FL,South,865,46582353,1.856926377248483e-5
bruhhh,2014-07-01,GA,South,587,23680823,2.478798984308949e-5
bruhhh,2014-07-01,IA,Midwest,27,3320143,8.132179848880003e-6
bruhhh,2014-07-01,ID,West,13,1455113,8.934014059389201e-6
bruhhh,2014-07-01,IL,Midwest,66,3877868,1.7019661319054698e-5
bruhhh,2014-07-01,IN,Midwest,107,8599125,1.2443126480891952e-5
bruhhh,2014-07-01,KS,Midwest,30,2880100,1.041630498941009e-5
bruhhh,2014-07-01,KY,South,25,2144961,1.165522356816744e-5
bruhhh,2014-07-01,LA,South,421,13547725,3.107532814550045e-5
bruhhh,2014-07-01,MA,Northeast,21,2685797,7.81890813043577e-6
bruhhh,2014-07-01,MD,South,116,8245089,1.4068980941260913e-5
bruhhh,2014-07-01,ME,Northeast,10,1556621,6.424171330079704e-6
bruhhh,2014-07-01,MI,Midwest,303,23341552,1.2981141956627392e-5
bruhhh,2014-07-01,MN,Midwest,2,816672,2.4489635986050704e-6
bruhhh,2014-07-01,MO,Midwest,17,1362064,1.24810581587943e-5
bruhhh,2014-07-01,MS,South,64,2373903,2.69598210204882e-5
bruhhh,2014-07-01,MT,West,1,302117,3.309975936474942e-6
bruhhh,2014-07-01,NC,South,293,12848154,2.2804832507455934e-5
bruhhh,2014-07-01,ND,Midwest,3,118020,2.541942043721403e-5
bruhhh,2014-07-01,NE,Midwest,4,659038,6.0694527477929955e-6
bruhhh,2014-07-01,NH,Northeast,5,523818,9.545300085144077e-6
bruhhh,2014-07-01,NJ,Northeast,60,2715900,2.2092124157737766e-5
bruhhh,2014-07-01,NM,West,21,2476085,8.481130494308556e-6
bruhhh,2014-07-01,NV,West,104,9660028,1.0766014342815569e-5
bruhhh,2014-07-01,NY,Northeast,105,11877940,8.839916685889978e-6
bruhhh,2014-07-01,OH,Midwest,271,23210444,1.1675778369427142e-5
bruhhh,2014-07-01,OK,South,59,6091292,9.68595824990823e-6
bruhhh,2014-07-01,OR,West,14,2399433,5.834711783992301e-6
bruhhh,2014-07-01,PA,Northeast,114,13433852,8.486024708326398e-6
bruhhh,2014-07-01,SC,South,207,8132417,2.545368738469756e-5
bruhhh,2014-07-01,SD,Midwest,2,569342,3.5128270881122417e-6
bruhhh,2014-07-01,TN,South,106,7644932,1.386539474778847e-5
bruhhh,2014-07-01,TX,South,1490,79366800,1.8773592988504008e-5
bruhhh,2014-07-01,UT,West,43,4815442,8.929606046547752e-6
bruhhh,2014-07-01,VA,South,68,5526336,1.2304716904654367e-5
bruhhh,2014-07-01,VT,Northeast,0,327622,0
bruhhh,2014-07-01,WA,West,138,12095350,1.1409343260013145e-5
bruhhh,2014-07-01,WI,Midwest,42,6668655,6.298121585237203e-6
bruhhh,2014-07-01,WV,South,9,1368874,6.574746835720454e-6
bruhhh,2014-07-01,WY,West,0,185333,0
bruhhh,2014-08-01,AL,South,262,8997868,2.9118008843872793e-5
bruhhh,2014-08-01,AR,South,30,1889350,1.5878476724799535e-5
bruhhh,2014-08-01,AZ,West,143,14563366,9.81915856540308e-6
bruhhh,2014-08-01,CA,West,1460,97951917,1.4905272349085316e-5
bruhhh,2014-08-01,CO,West,100,7760030,1.2886548119015004e-5
bruhhh,2014-08-01,CT,Northeast,162,8090479,2.0023536307306403e-5
bruhhh,2014-08-01,DE,South,16,589027,2.716344072512805e-5
bruhhh,2014-08-01,FL,South,827,43895930,1.8840015463848242e-5
bruhhh,2014-08-01,GA,South,526,21869092,2.4052210306673914e-5
bruhhh,2014-08-01,IA,Midwest,45,3599520,1.2501666888918523e-5
bruhhh,2014-08-01,ID,West,23,1513137,1.520020989507229e-5
bruhhh,2014-08-01,IL,Midwest,48,4046177,1.186304998520826e-5
bruhhh,2014-08-01,IN,Midwest,98,8759914,1.1187324441769633e-5
bruhhh,2014-08-01,KS,Midwest,29,2818557,1.0288952822312978e-5
bruhhh,2014-08-01,KY,South,35,2231101,1.5687322088959667e-5
bruhhh,2014-08-01,LA,South,406,12657089,3.207688592534982e-5
bruhhh,2014-08-01,MA,Northeast,24,2452244,9.78695431612841e-6
bruhhh,2014-08-01,MD,South,118,8314982,1.419125140619667e-5
bruhhh,2014-08-01,ME,Northeast,13,1400354,9.28336692007878e-6
bruhhh,2014-08-01,MI,Midwest,320,23415008,1.3666448459039604e-5
bruhhh,2014-08-01,MN,Midwest,5,902082,5.542733365702896e-6
bruhhh,2014-08-01,MO,Midwest,10,1539753,6.494548151554178e-6
bruhhh,2014-08-01,MS,South,81,2109559,3.8396650674382656e-5
bruhhh,2014-08-01,MT,West,1,297790,3.358071123946405e-6
bruhhh,2014-08-01,NC,South,250,12708621,1.9671685857969958e-5
bruhhh,2014-08-01,ND,Midwest,2,120355,1.6617506543143202e-5
bruhhh,2014-08-01,NE,Midwest,4,704479,5.677954914199004e-6
bruhhh,2014-08-01,NH,Northeast,5,522991,9.560393964714497e-6
bruhhh,2014-08-01,NJ,Northeast,44,2586878,1.7008919632081607e-5
bruhhh,2014-08-01,NM,West,45,2325208,1.9353107334913695e-5
bruhhh,2014-08-01,NV,West,134,8832307,1.5171574085909832e-5
bruhhh,2014-08-01,NY,Northeast,118,11875949,9.936048058138343e-6
bruhhh,2014-08-01,OH,Midwest,308,22711497,1.3561413411013814e-5
bruhhh,2014-08-01,OK,South,72,6062744,1.1875810689021341e-5
bruhhh,2014-08-01,OR,West,10,2314304,4.320953513453721e-6
bruhhh,2014-08-01,PA,Northeast,130,13442304,9.67096116856158e-6
bruhhh,2014-08-01,SC,South,203,7657848,2.6508752850670318e-5
bruhhh,2014-08-01,SD,Midwest,2,568209,3.5198316112557177e-6
bruhhh,2014-08-01,TN,South,119,7588253,1.5682133950989772e-5
bruhhh,2014-08-01,TX,South,1429,75709807,1.8874701397667017e-5
bruhhh,2014-08-01,UT,West,56,4751810,1.1784982985430815e-5
bruhhh,2014-08-01,VA,South,69,5768098,1.1962348767305965e-5
bruhhh,2014-08-01,VT,Northeast,2,352180,5.678914191606565e-6
bruhhh,2014-08-01,WA,West,128,12098989,1.0579396344603669e-5
bruhhh,2014-08-01,WI,Midwest,78,6309680,1.2361958134168451e-5
bruhhh,2014-08-01,WV,South,13,1723483,7.542865232787327e-6
bruhhh,2014-08-01,WY,West,0,163232,0
bruhhh,2014-09-01,AL,South,164,7777683,2.1085971233335173e-5
bruhhh,2014-09-01,AR,South,12,1522517,7.881685393332226e-6
bruhhh,2014-09-01,AZ,West,105,12506358,8.39572959609824e-6
bruhhh,2014-09-01,CA,West,1117,77687474,1.437812226974969e-5
bruhhh,2014-09-01,CO,West,79,6151237,1.2842945248248442e-5
bruhhh,2014-09-01,CT,Northeast,97,6184733,1.5683781337043976e-5
bruhhh,2014-09-01,DE,South,10,509132,1.9641271811632345e-5
bruhhh,2014-09-01,FL,South,626,33658226,1.8598722345021987e-5
bruhhh,2014-09-01,GA,South,382,17064820,2.238523465234324e-5
bruhhh,2014-09-01,IA,Midwest,25,3447059,7.252559355671023e-6
bruhhh,2014-09-01,ID,West,7,1145502,6.110857946996164e-6
bruhhh,2014-09-01,IL,Midwest,37,3420864,1.081598099193654e-5
bruhhh,2014-09-01,IN,Midwest,80,7510809,1.0651315990061789e-5
bruhhh,2014-09-01,KS,Midwest,22,2529894,8.696016512944811e-6
bruhhh,2014-09-01,KY,South,19,2216181,8.57330696364602e-6
bruhhh,2014-09-01,LA,South,312,10049965,3.104488423591525e-5
bruhhh,2014-09-01,MA,Northeast,20,1955880,1.0225576211219502e-5
bruhhh,2014-09-01,MD,South,94,6641668,1.4153071186334517e-5
bruhhh,2014-09-01,ME,Northeast,13,985292,1.3194058208125104e-5
bruhhh,2014-09-01,MI,Midwest,220,18826383,1.1685728480080321e-5
bruhhh,2014-09-01,MN,Midwest,3,898146,3.340214174532871e-6
bruhhh,2014-09-01,MO,Midwest,12,1581385,7.588284952747117e-6
bruhhh,2014-09-01,MS,South,48,1742190,2.7551529970898697e-5
bruhhh,2014-09-01,MT,West,3,264477,1.1343141369570889e-5
bruhhh,2014-09-01,NC,South,207,10587272,1.955177877738477e-5
bruhhh,2014-09-01,ND,Midwest,4,104257,3.83667283731548e-5
bruhhh,2014-09-01,NE,Midwest,3,714054,4.20136292213194e-6
bruhhh,2014-09-01,NH,Northeast,3,396031,7.575164570450293e-6
bruhhh,2014-09-01,NJ,Northeast,29,1804726,1.60689212656104e-5
bruhhh,2014-09-01,NM,West,17,1987449,8.553678610117794e-6
bruhhh,2014-09-01,NV,West,74,7014688,1.0549293140336392e-5
bruhhh,2014-09-01,NY,Northeast,100,10552810,9.476149006757442e-6
bruhhh,2014-09-01,OH,Midwest,225,18888016,1.1912315194989247e-5
bruhhh,2014-09-01,OK,South,59,5060808,1.1658217422988582e-5
bruhhh,2014-09-01,OR,West,13,1923745,6.7576523915591725e-6
bruhhh,2014-09-01,PA,Northeast,106,11572102,9.159960740062609e-6
bruhhh,2014-09-01,SC,South,89,6006810,1.481651658700708e-5
bruhhh,2014-09-01,SD,Midwest,3,400994,7.481408699382036e-6
bruhhh,2014-09-01,TN,South,73,6468063,1.1286222784162739e-5
bruhhh,2014-09-01,TX,South,1110,58458234,1.8987915372195472e-05
bruhhh,2014-09-01,UT,West,32,3970922,8.058581860837357e-6
bruhhh,2014-09-01,VA,South,65,5020715,1.2946363217191176e-5
bruhhh,2014-09-01,VT,Northeast,3,318327,9.424271268224185e-6
bruhhh,2014-09-01,WA,West,115,9663171,1.1900855319646107e-5
bruhhh,2014-09-01,WI,Midwest,46,5241182,8.776646184009638e-6
bruhhh,2014-09-01,WV,South,16,1547985,1.0336017467869521e-5
bruhhh,2014-09-01,WY,West,1,118806,8.417083312290625e-6
bruhhh,2014-10-01,AL,South,103,4368681,2.3576910284820522e-5
bruhhh,2014-10-01,AR,South,7,788780,8.87446436268668e-6
bruhhh,2014-10-01,AZ,West,56,6781114,8.2582301374081e-6
bruhhh,2014-10-01,CA,West,578,44581510,1.2965016214121056e-5
bruhhh,2014-10-01,CO,West,42,3748065,1.120578218360674e-5
bruhhh,2014-10-01,CT,Northeast,52,3489634,1.4901276179679588e-5
bruhhh,2014-10-01,DE,South,6,255023,2.3527289695439234e-5
bruhhh,2014-10-01,FL,South,307,19115167,1.6060545011194512e-5
bruhhh,2014-10-01,GA,South,219,9861720,2.220707949526046e-5
bruhhh,2014-10-01,IA,Midwest,38,1816715,2.091687468865507e-5
bruhhh,2014-10-01,ID,West,1,637309,1.569097564917489e-6
bruhhh,2014-10-01,IL,Midwest,21,1753514,1.1975952287806085e-5
bruhhh,2014-10-01,IN,Midwest,45,4115137,1.0935237393068566e-5
bruhhh,2014-10-01,KS,Midwest,10,1428194,7.001849888740605e-6
bruhhh,2014-10-01,KY,South,7,1190600,5.879388543591467e-6
bruhhh,2014-10-01,LA,South,186,5534126,3.3609643148710385e-5
bruhhh,2014-10-01,MA,Northeast,8,1014881,7.882697577351433e-6
bruhhh,2014-10-01,MD,South,48,3680095,1.3043141549335003e-5
bruhhh,2014-10-01,ME,Northeast,2,519361,3.8508859925947466e-6
bruhhh,2014-10-01,MI,Midwest,92,10197403,9.021904890882511e-6
bruhhh,2014-10-01,MN,Midwest,2,451155,4.433066241092308e-6
bruhhh,2014-10-01,MO,Midwest,4,917755,4.358461680949709e-6
bruhhh,2014-10-01,MS,South,20,914566,2.1868296000507343e-5
bruhhh,2014-10-01,MT,West,1,134184,7.452453347642044e-6
bruhhh,2014-10-01,NC,South,90,5802163,1.5511456675725933e-5
bruhhh,2014-10-01,ND,Midwest,1,58793,1.7008827581514806e-5
bruhhh,2014-10-01,NE,Midwest,8,360367,2.219959097253633e-5
bruhhh,2014-10-01,NH,Northeast,4,247449,1.616494712041673e-5
bruhhh,2014-10-01,NJ,Northeast,21,984686,2.132659548323019e-5
bruhhh,2014-10-01,NM,West,12,1142649,1.0501912660843357e-5
bruhhh,2014-10-01,NV,West,49,3791586,1.2923351863837454e-5
bruhhh,2014-10-01,NY,Northeast,52,5637041,9.224697851230814e-6
bruhhh,2014-10-01,OH,Midwest,111,10474223,1.0597444793757016e-5
bruhhh,2014-10-01,OK,South,32,2785099,1.1489717241649219e-5
bruhhh,2014-10-01,OR,West,4,1268852,3.152455920785088e-6
bruhhh,2014-10-01,PA,Northeast,42,6258690,6.710669485147851e-6
bruhhh,2014-10-01,SC,South,62,3248846,1.9083699258136583e-5
bruhhh,2014-10-01,SD,Midwest,9,243317,3.6988784178664047e-5
bruhhh,2014-10-01,TN,South,43,3774528,1.1392152873153942e-5
bruhhh,2014-10-01,TX,South,561,32350924,1.734108120064824e-5
bruhhh,2014-10-01,UT,West,20,2087056,9.582876549551138e-6
bruhhh,2014-10-01,VA,South,26,2664480,9.75800156128025e-6
bruhhh,2014-10-01,VT,Northeast,1,155509,6.430495984155258e-6
bruhhh,2014-10-01,WA,West,45,5302205,8.487035110864254e-6
bruhhh,2014-10-01,WI,Midwest,22,2913243,7.551721569398776e-6
bruhhh,2014-10-01,WV,South,6,814755,7.364176961172377e-6
bruhhh,2014-10-01,WY,West,1,67301,1.485862022852558e-5
bruhhh,2014-11-01,AL,South,89,4253316,2.0924850163966185e-5
bruhhh,2014-11-01,AR,South,5,747312,6.690645941721798e-6
bruhhh,2014-11-01,AZ,West,57,6496337,8.77417535451132e-6
bruhhh,2014-11-01,CA,West,443,41977896,1.0553173031826083e-5
bruhhh,2014-11-01,CO,West,37,3582264,1.0328663660746389e-5
bruhhh,2014-11-01,CT,Northeast,54,3581521,1.5077393096396754e-5
bruhhh,2014-11-01,DE,South,1,271249,3.686649536035156e-6
bruhhh,2014-11-01,FL,South,239,18237091,1.3105160247322338e-5
bruhhh,2014-11-01,GA,South,159,9227075,1.7231896348517814e-5
bruhhh,2014-11-01,IA,Midwest,20,1750214,1.1427174048430649e-5
bruhhh,2014-11-01,ID,West,3,650958,4.608592259408441e-6
bruhhh,2014-11-01,IL,Midwest,27,1756370,1.5372615109572585e-5
bruhhh,2014-11-01,IN,Midwest,28,4093664,6.839838345306307e-6
bruhhh,2014-11-01,KS,Midwest,7,1327923,5.27138998270231e-6
bruhhh,2014-11-01,KY,South,8,1115993,7.1685037450951756e-6
bruhhh,2014-11-01,LA,South,184,5601268,3.28497047454255e-5
bruhhh,2014-11-01,MA,Northeast,11,933113,1.1788497213092091e-5
bruhhh,2014-11-01,MD,South,51,3677732,1.386724209376866e-5
bruhhh,2014-11-01,ME,Northeast,2,527085,3.7944544048872573e-6
bruhhh,2014-11-01,MI,Midwest,93,10205121,9.113071760736595e-6
bruhhh,2014-11-01,MN,Midwest,2,400219,4.997263997961117e-6
bruhhh,2014-11-01,MO,Midwest,6,836124,7.17596911462893e-6
bruhhh,2014-11-01,MS,South,17,899318,1.8903213323874314e-5
bruhhh,2014-11-01,MT,West,0,108191,0
bruhhh,2014-11-01,NC,South,86,5819724,1.4777333083149648e-5
bruhhh,2014-11-01,ND,Midwest,2,52350,3.8204393505253104e-5
bruhhh,2014-11-01,NE,Midwest,2,370071,5.404368350938064e-6
bruhhh,2014-11-01,NH,Northeast,3,231146,1.297880992965485e-5
bruhhh,2014-11-01,NJ,Northeast,9,965948,9.317271737194963e-6
bruhhh,2014-11-01,NM,West,9,968274,9.294889669659621e-6
bruhhh,2014-11-01,NV,West,37,3780870,9.786107430300434e-6
bruhhh,2014-11-01,NY,Northeast,43,5663287,7.592763707719563e-6
bruhhh,2014-11-01,OH,Midwest,99,10429803,9.49202971523048e-6
bruhhh,2014-11-01,OK,South,23,2675510,8.596491883790381e-6
bruhhh,2014-11-01,OR,West,9,1224107,7.352298451034101e-6
bruhhh,2014-11-01,PA,Northeast,40,6069081,6.590783678781021e-6
bruhhh,2014-11-01,SC,South,57,3095595,1.8413261424701875e-5
bruhhh,2014-11-01,SD,Midwest,3,214075,1.4013780217213593e-5
bruhhh,2014-11-01,TN,South,25,3712058,6.734808561719672e-6
bruhhh,2014-11-01,TX,South,450,30943596,1.4542589038455647e-5
bruhhh,2014-11-01,UT,West,12,1971751,6.08596115838156e-6
bruhhh,2014-11-01,VA,South,21,2614470,8.032220679525869e-6
bruhhh,2014-11-01,VT,Northeast,0,141621,0
bruhhh,2014-11-01,WA,West,49,5309054,9.229516218897e-6
bruhhh,2014-11-01,WI,Midwest,15,2666282,5.6258115233122375e-6
bruhhh,2014-11-01,WV,South,12,815981,1.4706224777292609e-5
bruhhh,2014-11-01,WY,West,0,69638,0
fleek,2013-10-01,AL,South,0,6227779,0
fleek,2013-10-01,AR,South,0,1098699,0
fleek,2013-10-01,AZ,West,0,7809649,0
fleek,2013-10-01,CA,West,0,48481607,0
fleek,2013-10-01,CO,West,0,4082344,0
fleek,2013-10-01,CT,Northeast,0,4880456,0
fleek,2013-10-01,DE,South,0,424837,0
fleek,2013-10-01,FL,South,0,22522717,0
fleek,2013-10-01,GA,South,0,11400119,0
fleek,2013-10-01,IA,Midwest,0,2719798,0
fleek,2013-10-01,ID,West,0,800998,0
fleek,2013-10-01,IL,Midwest,0,2815184,0
fleek,2013-10-01,IN,Midwest,0,5289851,0
fleek,2013-10-01,KS,Midwest,0,2054016,0
fleek,2013-10-01,KY,South,0,1706714,0
fleek,2013-10-01,LA,South,0,6304312,0
fleek,2013-10-01,MA,Northeast,0,1747714,0
fleek,2013-10-01,MD,South,0,4788596,0
fleek,2013-10-01,ME,Northeast,0,804121,0
fleek,2013-10-01,MI,Midwest,0,14300065,0
fleek,2013-10-01,MN,Midwest,0,771354,0
fleek,2013-10-01,MO,Midwest,0,1151831,0
fleek,2013-10-01,MS,South,0,1020862,0
fleek,2013-10-01,MT,West,0,180574,0
fleek,2013-10-01,NC,South,0,7501997,0
fleek,2013-10-01,ND,Midwest,0,106269,0
fleek,2013-10-01,NE,Midwest,0,560263,0
fleek,2013-10-01,NH,Northeast,0,374178,0
fleek,2013-10-01,NJ,Northeast,0,1586610,0
fleek,2013-10-01,NM,West,0,1382639,0
fleek,2013-10-01,NV,West,0,4497494,0
fleek,2013-10-01,NY,Northeast,0,8359752,0
fleek,2013-10-01,OH,Midwest,0,13408929,0
fleek,2013-10-01,OK,South,0,3534299,0
fleek,2013-10-01,OR,West,0,1543982,0
fleek,2013-10-01,PA,Northeast,0,9984346,0
fleek,2013-10-01,SC,South,2,4813245,4.155200909157959e-7
fleek,2013-10-01,SD,Midwest,0,302837,0
fleek,2013-10-01,TN,South,0,4908112,0
fleek,2013-10-01,TX,South,0,38732824,0
fleek,2013-10-01,UT,West,0,2534336,0
fleek,2013-10-01,VA,South,0,4014917,0
fleek,2013-10-01,VT,Northeast,0,249369,0
fleek,2013-10-01,WA,West,0,6465101,0
fleek,2013-10-01,WI,Midwest,0,4345398,0
fleek,2013-10-01,WV,South,0,1352708,0
fleek,2013-10-01,WY,West,0,78088,0
fleek,2013-11-01,AL,South,0,8134004,0
fleek,2013-11-01,AR,South,0,1485877,0
fleek,2013-11-01,AZ,West,0,10432655,0
fleek,2013-11-01,CA,West,1,66141817,1.5119028254092262e-8
fleek,2013-11-01,CO,West,1,5681536,1.7600874129812784e-7
fleek,2013-11-01,CT,Northeast,0,6878699,0
fleek,2013-11-01,DE,South,0,513098,0
fleek,2013-11-01,FL,South,0,31032596,0
fleek,2013-11-01,GA,South,0,15455728,0
fleek,2013-11-01,IA,Midwest,0,3274738,0
fleek,2013-11-01,ID,West,0,1201849,0
fleek,2013-11-01,IL,Midwest,0,3537786,0
fleek,2013-11-01,IN,Midwest,0,7016913,0
fleek,2013-11-01,KS,Midwest,0,2653538,0
fleek,2013-11-01,KY,South,0,2301479,0
fleek,2013-11-01,LA,South,0,8969593,0
fleek,2013-11-01,MA,Northeast,0,2207032,0
fleek,2013-11-01,MD,South,0,6572846,0
fleek,2013-11-01,ME,Northeast,0,1089054,0
fleek,2013-11-01,MI,Midwest,0,19673333,0
fleek,2013-11-01,MN,Midwest,0,948144,0
fleek,2013-11-01,MO,Midwest,0,1416211,0
fleek,2013-11-01,MS,South,0,1559558,0
fleek,2013-11-01,MT,West,0,261594,0
fleek,2013-11-01,NC,South,0,10108283,0
fleek,2013-11-01,ND,Midwest,0,139443,0
fleek,2013-11-01,NE,Midwest,0,799695,0
fleek,2013-11-01,NH,Northeast,0,475130,0
fleek,2013-11-01,NJ,Northeast,0,2142849,0
fleek,2013-11-01,NM,West,0,1839609,0
fleek,2013-11-01,NV,West,0,5966217,0
fleek,2013-11-01,NY,Northeast,0,11136570,0
fleek,2013-11-01,OH,Midwest,0,18581776,0
fleek,2013-11-01,OK,South,0,4813791,0
fleek,2013-11-01,OR,West,0,2290872,0
fleek,2013-11-01,PA,Northeast,0,13059168,0
fleek,2013-11-01,SC,South,0,6474950,0
fleek,2013-11-01,SD,Midwest,0,401469,0
fleek,2013-11-01,TN,South,0,6544351,0
fleek,2013-11-01,TX,South,0,52846614,0
fleek,2013-11-01,UT,West,0,3658346,0
fleek,2013-11-01,VA,South,0,5131363,0
fleek,2013-11-01,VT,Northeast,0,317467,0
fleek,2013-11-01,WA,West,0,8909256,0
fleek,2013-11-01,WI,Midwest,0,5653610,0
fleek,2013-11-01,WV,South,0,1688511,0
fleek,2013-11-01,WY,West,0,116982,0
fleek,2013-12-01,AL,South,0,10414600,0
fleek,2013-12-01,AR,South,0,2072518,0
fleek,2013-12-01,AZ,West,0,12752762,0
fleek,2013-12-01,CA,West,0,83249286,0
fleek,2013-12-01,CO,West,0,7892023,0
fleek,2013-12-01,CT,Northeast,0,9187868,0
fleek,2013-12-01,DE,South,0,593950,0
fleek,2013-12-01,FL,South,0,41193594,0
fleek,2013-12-01,GA,South,0,20738078,0
fleek,2013-12-01,IA,Midwest,0,4321140,0
fleek,2013-12-01,ID,West,0,1737439,0
fleek,2013-12-01,IL,Midwest,0,4682286,0
fleek,2013-12-01,IN,Midwest,0,9228381,0
fleek,2013-12-01,KS,Midwest,0,3504342,0
fleek,2013-12-01,KY,South,0,2945289,0
fleek,2013-12-01,LA,South,0,12000765,0
fleek,2013-12-01,MA,Northeast,0,2793867,0
fleek,2013-12-01,MD,South,0,8725771,0
fleek,2013-12-01,ME,Northeast,0,1548665,0
fleek,2013-12-01,MI,Midwest,0,25525784,0
fleek,2013-12-01,MN,Midwest,0,1206432,0
fleek,2013-12-01,MO,Midwest,0,1827432,0
fleek,2013-12-01,MS,South,0,2038288,0
fleek,2013-12-01,MT,West,0,362467,0
fleek,2013-12-01,NC,South,0,12462722,0
fleek,2013-12-01,ND,Midwest,0,176288,0
fleek,2013-12-01,NE,Midwest,0,828575,0
fleek,2013-12-01,NH,Northeast,0,664038,0
fleek,2013-12-01,NJ,Northeast,0,2778234,0
fleek,2013-12-01,NM,West,0,2435893,0
fleek,2013-12-01,NV,West,0,7724241,0
fleek,2013-12-01,NY,Northeast,0,13833016,0
fleek,2013-12-01,OH,Midwest,0,23811956,0
fleek,2013-12-01,OK,South,0,6925993,0
fleek,2013-12-01,OR,West,0,3013100,0
fleek,2013-12-01,PA,Northeast,0,16889241,0
fleek,2013-12-01,SC,South,0,8157727,0
fleek,2013-12-01,SD,Midwest,0,568419,0
fleek,2013-12-01,TN,South,0,8389963,0
fleek,2013-12-01,TX,South,0,71729054,0
fleek,2013-12-01,UT,West,0,5058595,0
fleek,2013-12-01,VA,South,0,6401668,0
fleek,2013-12-01,VT,Northeast,0,395099,0
fleek,2013-12-01,WA,West,0,12240626,0
fleek,2013-12-01,WI,Midwest,0,7681799,0
fleek,2013-12-01,WV,South,1,2013757,4.965842452689178e-7
fleek,2013-12-01,WY,West,0,185286,0
fleek,2014-01-01,AL,South,0,11079385,0
fleek,2014-01-01,AR,South,0,1890532,0
fleek,2014-01-01,AZ,West,0,12617082,0
fleek,2014-01-01,CA,West,0,85240400,0
fleek,2014-01-01,CO,West,0,7790619,0
fleek,2014-01-01,CT,Northeast,0,8657912,0
fleek,2014-01-01,DE,South,0,633400,0
fleek,2014-01-01,FL,South,0,41713972,0
fleek,2014-01-01,GA,South,0,21178797,0
fleek,2014-01-01,IA,Midwest,0,4310729,0
fleek,2014-01-01,ID,West,0,1610915,0
fleek,2014-01-01,IL,Midwest,0,5062534,0
fleek,2014-01-01,IN,Midwest,0,10149270,0
fleek,2014-01-01,KS,Midwest,0,3260070,0
fleek,2014-01-01,KY,South,0,2841524,0
fleek,2014-01-01,LA,South,0,12583045,0
fleek,2014-01-01,MA,Northeast,0,2796836,0
fleek,2014-01-01,MD,South,0,8633784,0
fleek,2014-01-01,ME,Northeast,0,1573224,0
fleek,2014-01-01,MI,Midwest,0,27399160,0
fleek,2014-01-01,MN,Midwest,0,1249803,0
fleek,2014-01-01,MO,Midwest,0,1885968,0
fleek,2014-01-01,MS,South,0,2147615,0
fleek,2014-01-01,MT,West,0,300895,0
fleek,2014-01-01,NC,South,0,13405789,0
fleek,2014-01-01,ND,Midwest,0,163260,0
fleek,2014-01-01,NE,Midwest,0,822574,0
fleek,2014-01-01,NH,Northeast,0,642179,0
fleek,2014-01-01,NJ,Northeast,0,2753112,0
fleek,2014-01-01,NM,West,0,2307027,0
fleek,2014-01-01,NV,West,0,8069216,0
fleek,2014-01-01,NY,Northeast,0,13882607,0
fleek,2014-01-01,OH,Midwest,0,26530017,0
fleek,2014-01-01,OK,South,0,6496530,0
fleek,2014-01-01,OR,West,0,2965901,0
