date,stateCode,totalTokens,dataDay
2014-01-22,NV,237419,108
2014-01-22,NY,439884,108
2014-01-22,OH,844917,108
2014-01-22,OK,210090,108
2014-01-22,OR,99084,108
2014-01-22,PA,581638,108
2014-01-22,SC,252648,108
2014-01-22,SD,16527,108
2014-01-22,TN,272935,108
2014-01-22,TX,2131096,108
2014-01-22,UT,161512,108
2014-01-22,VA,269987,108
2014-01-22,VT,16489,108
2014-01-22,WA,382651,108
2014-01-22,WI,237151,108
2014-01-22,WV,87147,108
2014-01-22,WY,5961,108
2014-01-23,AL,341306,109
2014-01-23,AR,58173,109
2014-01-23,AZ,426393,109
2014-01-23,CA,2760727,109
2014-01-23,CO,262629,109
2014-01-23,CT,280921,109
2014-01-23,DE,24252,109
2014-01-23,FL,1299509,109
2014-01-23,GA,622961,109
2014-01-23,IA,147674,109
2014-01-23,ID,51037,109
2014-01-23,IL,182536,109
2014-01-23,IN,334337,109
2014-01-23,KS,110700,109
2014-01-23,KY,99977,109
2014-01-23,LA,400795,109
2014-01-23,MA,86446,109
2014-01-23,MD,301234,109
2014-01-23,ME,52599,109
2014-01-23,MI,839336,109
2014-01-23,MN,46590,109
2014-01-23,MO,70504,109
2014-01-23,MS,72215,109
2014-01-23,MT,9521,109
2014-01-23,NC,426947,109
2014-01-23,ND,5723,109
2014-01-23,NE,28653,109
2014-01-23,NH,20427,109
2014-01-23,NJ,87119,109
2014-01-23,NM,71639,109
2014-01-23,NV,230994,109
2014-01-23,NY,433132,109
2014-01-23,OH,858174,109
2014-01-23,OK,212072,109
2014-01-23,OR,102567,109
2014-01-23,PA,540161,109
2014-01-23,SC,251467,109
2014-01-23,SD,16851,109
2014-01-23,TN,279366,109
2014-01-23,TX,2342466,109
2014-01-23,UT,161804,109
2014-01-23,VA,257126,109
2014-01-23,VT,15076,109
2014-01-23,WA,377042,109
2014-01-23,WI,234970,109
2014-01-23,WV,97155,109
2014-01-23,WY,5879,109
2014-01-24,AL,327805,110
2014-01-24,AR,55331,110
2014-01-24,AZ,405219,110
2014-01-24,CA,2725841,110
2014-01-24,CO,245778,110
2014-01-24,CT,260720,110
2014-01-24,DE,21522,110
2014-01-24,FL,1249520,110
2014-01-24,GA,600495,110
2014-01-24,IA,142538,110
2014-01-24,ID,48371,110
2014-01-24,IL,160797,110
2014-01-24,IN,305550,110
2014-01-24,KS,104717,110
2014-01-24,KY,92308,110
2014-01-24,LA,457505,110
2014-01-24,MA,86856,110
2014-01-24,MD,264598,110
2014-01-24,ME,49104,110
2014-01-24,MI,858942,110
2014-01-24,MN,46105,110
2014-01-24,MO,62387,110
2014-01-24,MS,66795,110
2014-01-24,MT,9666,110
2014-01-24,NC,415366,110
2014-01-24,ND,5020,110
2014-01-24,NE,29160,110
2014-01-24,NH,18509,110
2014-01-24,NJ,82488,110
2014-01-24,NM,67340,110
2014-01-24,NV,253893,110
2014-01-24,NY,413165,110
2014-01-24,OH,838265,110
2014-01-24,OK,200243,110
2014-01-24,OR,100912,110
2014-01-24,PA,521129,110
2014-01-24,SC,237769,110
2014-01-24,SD,18348,110
2014-01-24,TN,257916,110
2014-01-24,TX,2431760,110
2014-01-24,UT,146665,110
2014-01-24,VA,246152,110
2014-01-24,VT,13629,110
2014-01-24,WA,379898,110
2014-01-24,WI,241631,110
2014-01-24,WV,90789,110
2014-01-24,WY,7011,110
2014-01-25,AL,297913,111
2014-01-25,AR,54339,111
2014-01-25,AZ,385248,111
2014-01-25,CA,2689810,111
2014-01-25,CO,227919,111
2014-01-25,CT,264906,111
2014-01-25,DE,23790,111
2014-01-25,FL,1241061,111
2014-01-25,GA,591993,111
2014-01-25,IA,134711,111
2014-01-25,ID,45953,111
2014-01-25,IL,150635,111
2014-01-25,IN,311089,111
2014-01-25,KS,107013,111
2014-01-25,KY,98547,111
2014-01-25,LA,378374,111
2014-01-25,MA,87275,111
2014-01-25,MD,274216,111
2014-01-25,ME,45120,111
2014-01-25,MI,869542,111
2014-01-25,MN,41178,111
2014-01-25,MO,63069,111
2014-01-25,MS,69654,111
2014-01-25,MT,8449,111
2014-01-25,NC,403821,111
2014-01-25,ND,5016,111
2014-01-25,NE,22942,111
2014-01-25,NH,17596,111
2014-01-25,NJ,86845,111
2014-01-25,NM,66031,111
2014-01-25,NV,236835,111
2014-01-25,NY,422269,111
2014-01-25,OH,869490,111
2014-01-25,OK,191354,111
2014-01-25,OR,89362,111
2014-01-25,PA,538362,111
2014-01-25,SC,245032,111
2014-01-25,SD,19576,111
2014-01-25,TN,255532,111
2014-01-25,TX,2078808,111
2014-01-25,UT,139796,111
2014-01-25,VA,230326,111
2014-01-25,VT,13211,111
2014-01-25,WA,347409,111
2014-01-25,WI,243724,111
2014-01-25,WV,84560,111
2014-01-25,WY,5645,111
2014-01-26,AL,319558,112
2014-01-26,AR,58241,112
2014-01-26,AZ,376474,112
2014-01-26,CA,2482796,112
2014-01-26,CO,213244,112
2014-01-26,CT,281108,112
2014-01-26,DE,21020,112
2014-01-26,FL,1301711,112
2014-01-26,GA,600448,112
2014-01-26,IA,155486,112
2014-01-26,ID,47259,112
2014-01-26,IL,166383,112
2014-01-26,IN,319251,112
2014-01-26,KS,104713,112
2014-01-26,KY,91477,112
2014-01-26,LA,379768,112
2014-01-26,MA,103113,112
2014-01-26,MD,286435,112
2014-01-26,ME,46571,112
2014-01-26,MI,838404,112
2014-01-26,MN,47386,112
2014-01-26,MO,68650,112
2014-01-26,MS,68446,112
2014-01-26,MT,9509,112
2014-01-26,NC,421329,112
2014-01-26,ND,5794,112
2014-01-26,NE,24438,112
2014-01-26,NH,17802,112
2014-01-26,NJ,85751,112
2014-01-26,NM,63575,112
2014-01-26,NV,216993,112
2014-01-26,NY,446332,112
2014-01-26,OH,908759,112
2014-01-26,OK,191707,112
2014-01-26,OR,83839,112
2014-01-26,PA,566297,112
2014-01-26,SC,245634,112
2014-01-26,SD,17471,112
2014-01-26,TN,265883,112
2014-01-26,TX,2092481,112
2014-01-26,UT,141569,112
2014-01-26,VA,223316,112
2014-01-26,VT,15235,112
2014-01-26,WA,341578,112
2014-01-26,WI,250997,112
2014-01-26,WV,82978,112
2014-01-26,WY,5699,112
2014-01-27,AL,354441,113
2014-01-27,AR,58019,113
2014-01-27,AZ,404615,113
2014-01-27,CA,2788733,113
2014-01-27,CO,244951,113
2014-01-27,CT,266472,113
2014-01-27,DE,23613,113
2014-01-27,FL,1276285,113
2014-01-27,GA,603876,113
2014-01-27,IA,158013,113
2014-01-27,ID,56492,113
2014-01-27,IL,175929,113
2014-01-27,IN,346560,113
2014-01-27,KS,101838,113
2014-01-27,KY,104837,113
2014-01-27,LA,423197,113
2014-01-27,MA,87977,113
2014-01-27,MD,265607,113
2014-01-27,ME,50774,113
2014-01-27,MI,982351,113
2014-01-27,MN,43125,113
2014-01-27,MO,65634,113
2014-01-27,MS,68045,113
2014-01-27,MT,10437,113
2014-01-27,NC,445398,113
2014-01-27,ND,5509,113
2014-01-27,NE,25772,113
2014-01-27,NH,17484,113
2014-01-27,NJ,80016,113
2014-01-27,NM,67674,113
2014-01-27,NV,236936,113
2014-01-27,NY,469363,113
2014-01-27,OH,966045,113
2014-01-27,OK,215742,113
2014-01-27,OR,99837,113
2014-01-27,PA,563377,113
2014-01-27,SC,269158,113
2014-01-27,SD,17981,113
2014-01-27,TN,272489,113
2014-01-27,TX,2207417,113
2014-01-27,UT,162215,113
2014-01-27,VA,222771,113
2014-01-27,VT,13656,113
2014-01-27,WA,397538,113
2014-01-27,WI,263666,113
2014-01-27,WV,92783,113
2014-01-27,WY,6321,113
2014-01-28,AL,512145,114
2014-01-28,AR,56583,114
2014-01-28,AZ,397934,114
2014-01-28,CA,2543256,114
2014-01-28,CO,229676,114
2014-01-28,CT,244350,114
2014-01-28,DE,19923,114
2014-01-28,FL,1265062,114
2014-01-28,GA,895666,114
2014-01-28,IA,150612,114
2014-01-28,ID,49201,114
2014-01-28,IL,173274,114
2014-01-28,IN,333402,114
2014-01-28,KS,98368,114
2014-01-28,KY,105704,114
2014-01-28,LA,499563,114
2014-01-28,MA,85459,114
2014-01-28,MD,245544,114
2014-01-28,ME,48135,114
2014-01-28,MI,934965,114
2014-01-28,MN,43557,114
2014-01-28,MO,65042,114
2014-01-28,MS,93099,114
2014-01-28,MT,10600,114
2014-01-28,NC,530345,114
2014-01-28,ND,5184,114
2014-01-28,NE,30262,114
2014-01-28,NH,18197,114
2014-01-28,NJ,74600,114
2014-01-28,NM,65607,114
2014-01-28,NV,208522,114
2014-01-28,NY,453303,114
2014-01-28,OH,916269,114
2014-01-28,OK,208084,114
2014-01-28,OR,94529,114
2014-01-28,PA,540285,114
2014-01-28,SC,334309,114
2014-01-28,SD,16204,114
2014-01-28,TN,322670,114
2014-01-28,TX,2347722,114
2014-01-28,UT,147110,114
2014-01-28,VA,247725,114
2014-01-28,VT,13586,114
2014-01-28,WA,376203,114
2014-01-28,WI,266900,114
2014-01-28,WV,88991,114
2014-01-28,WY,5306,114
2014-01-29,AL,480289,115
2014-01-29,AR,59643,115
2014-01-29,AZ,386420,115
2014-01-29,CA,2558680,115
2014-01-29,CO,235170,115
2014-01-29,CT,253144,115
2014-01-29,DE,23431,115
2014-01-29,FL,1334880,115
2014-01-29,GA,905593,115
2014-01-29,IA,144059,115
2014-01-29,ID,49748,115
2014-01-29,IL,157481,115
2014-01-29,IN,321780,115
2014-01-29,KS,111249,115
2014-01-29,KY,94059,115
2014-01-29,LA,513912,115
2014-01-29,MA,90291,115
2014-01-29,MD,268365,115
2014-01-29,ME,47156,115
2014-01-29,MI,945222,115
2014-01-29,MN,46519,115
2014-01-29,MO,65724,115
2014-01-29,MS,88583,115
2014-01-29,MT,11247,115
2014-01-29,NC,523598,115
2014-01-29,ND,4960,115
2014-01-29,NE,26786,115
2014-01-29,NH,18234,115
2014-01-29,NJ,89986,115
2014-01-29,NM,68572,115
2014-01-29,NV,222793,115
2014-01-29,NY,466371,115
2014-01-29,OH,923918,115
2014-01-29,OK,210891,115
2014-01-29,OR,93099,115
2014-01-29,PA,538817,115
2014-01-29,SC,346336,115
2014-01-29,SD,16414,115
2014-01-29,TN,284157,115
2014-01-29,TX,2164513,115
2014-01-29,UT,149435,115
2014-01-29,VA,250291,115
2014-01-29,VT,14610,115
2014-01-29,WA,379015,115
2014-01-29,WI,235426,115
2014-01-29,WV,91719,115
2014-01-29,WY,5150,115
2014-01-30,AL,412271,116
2014-01-30,AR,53402,116
2014-01-30,AZ,410628,116
2014-01-30,CA,2678637,116
2014-01-30,CO,254593,116
2014-01-30,CT,253377,116
2014-01-30,DE,20854,116
2014-01-30,FL,1286741,116
2014-01-30,GA,767639,116
2014-01-30,IA,147724,116
2014-01-30,ID,51145,116
2014-01-30,IL,155311,116
2014-01-30,IN,304164,116
2014-01-30,KS,104217,116
2014-01-30,KY,100055,116
2014-01-30,LA,443344,116
2014-01-30,MA,89485,116
2014-01-30,MD,246672,116
2014-01-30,ME,44135,116
2014-01-30,MI,856237,116
2014-01-30,MN,44566,116
2014-01-30,MO,68789,116
2014-01-30,MS,70467,116
2014-01-30,MT,9933,116
2014-01-30,NC,516389,116
2014-01-30,ND,5412,116
2014-01-30,NE,30654,116
2014-01-30,NH,18611,116
2014-01-30,NJ,77196,116
2014-01-30,NM,73010,116
2014-01-30,NV,225397,116
2014-01-30,NY,454071,116
2014-01-30,OH,841470,116
2014-01-30,OK,200240,116
2014-01-30,OR,97926,116
2014-01-30,PA,513672,116
2014-01-30,SC,298244,116
2014-01-30,SD,15890,116
2014-01-30,TN,292637,116
2014-01-30,TX,2087173,116
2014-01-30,UT,156895,116
2014-01-30,VA,257783,116
2014-01-30,VT,14254,116
2014-01-30,WA,382205,116
2014-01-30,WI,244488,116
2014-01-30,WV,82854,116
2014-01-30,WY,5255,116
2014-01-31,AL,361204,117
2014-01-31,AR,53375,117
2014-01-31,AZ,405172,117
2014-01-31,CA,2673290,117
2014-01-31,CO,269887,117
2014-01-31,CT,241313,117
2014-01-31,DE,18943,117
2014-01-31,FL,1233825,117
2014-01-31,GA,672606,117
2014-01-31,IA,134731,117
2014-01-31,ID,46691,117
2014-01-31,IL,152374,117
2014-01-31,IN,291153,117
2014-01-31,KS,106529,117
2014-01-31,KY,91718,117
2014-01-31,LA,393774,117
2014-01-31,MA,84329,117
2014-01-31,MD,243361,117
2014-01-31,ME,48582,117
2014-01-31,MI,765048,117
2014-01-31,MN,41541,117
2014-01-31,MO,69556,117
2014-01-31,MS,67867,117
2014-01-31,MT,11268,117
2014-01-31,NC,470482,117
2014-01-31,ND,4826,117
2014-01-31,NE,29699,117
2014-01-31,NH,17584,117
2014-01-31,NJ,78551,117
2014-01-31,NM,70332,117
2014-01-31,NV,232085,117
2014-01-31,NY,430842,117
2014-01-31,OH,736135,117
2014-01-31,OK,196207,117
2014-01-31,OR,91945,117
2014-01-31,PA,505190,117
2014-01-31,SC,258117,117
2014-01-31,SD,15827,117
2014-01-31,TN,270929,117
2014-01-31,TX,2057312,117
2014-01-31,UT,143587,117
2014-01-31,VA,222144,117
2014-01-31,VT,12717,117
2014-01-31,WA,388416,117
2014-01-31,WI,220219,117
2014-01-31,WV,78258,117
2014-01-31,WY,4922,117
2014-02-01,AL,328666,118
2014-02-01,AR,61970,118
2014-02-01,AZ,385590,118
2014-02-01,CA,2577899,118
2014-02-01,CO,255959,118
2014-02-01,CT,244548,118
2014-02-01,DE,17936,118
2014-02-01,FL,1237351,118
2014-02-01,GA,626033,118
2014-02-01,IA,139506,118
2014-02-01,ID,43024,118
2014-02-01,IL,159084,118
2014-02-01,IN,300225,118
2014-02-01,KS,114858,118
2014-02-01,KY,90587,118
2014-02-01,LA,365928,118
2014-02-01,MA,89722,118
2014-02-01,MD,248958,118
2014-02-01,ME,46697,118
2014-02-01,MI,806136,118
2014-02-01,MN,38040,118
2014-02-01,MO,72687,118
2014-02-01,MS,69321,118
2014-02-01,MT,10231,118
2014-02-01,NC,458971,118
2014-02-01,ND,4757,118
2014-02-01,NE,27179,118
2014-02-01,NH,18889,118
2014-02-01,NJ,74489,118
2014-02-01,NM,66471,118
2014-02-01,NV,234553,118
2014-02-01,NY,470509,118
2014-02-01,OH,742232,118
2014-02-01,OK,192152,118
2014-02-01,OR,86304,118
2014-02-01,PA,498681,118
2014-02-01,SC,263097,118
2014-02-01,SD,17249,118
2014-02-01,TN,267458,118
2014-02-01,TX,1998804,118
2014-02-01,UT,141439,118
2014-02-01,VA,215461,118
2014-02-01,VT,12701,118
2014-02-01,WA,370189,118
2014-02-01,WI,232288,118
2014-02-01,WV,77253,118
2014-02-01,WY,5553,118
2014-02-02,AL,339170,119
2014-02-02,AR,63990,119
2014-02-02,AZ,395938,119
2014-02-02,CA,2573143,119
2014-02-02,CO,290095,119
2014-02-02,CT,264911,119
2014-02-02,DE,21588,119
2014-02-02,FL,1248102,119
2014-02-02,GA,628147,119
2014-02-02,IA,143456,119
2014-02-02,ID,53474,119
2014-02-02,IL,154835,119
2014-02-02,IN,313363,119
2014-02-02,KS,114571,119
2014-02-02,KY,96019,119
2014-02-02,LA,379107,119
2014-02-02,MA,95978,119
2014-02-02,MD,262241,119
2014-02-02,ME,47013,119
2014-02-02,MI,814894,119
2014-02-02,MN,42335,119
2014-02-02,MO,66034,119
2014-02-02,MS,67299,119
2014-02-02,MT,11594,119
2014-02-02,NC,425719,119
2014-02-02,ND,4255,119
2014-02-02,NE,30095,119
2014-02-02,NH,20153,119
2014-02-02,NJ,82345,119
2014-02-02,NM,74110,119
2014-02-02,NV,254278,119
2014-02-02,NY,458288,119
2014-02-02,OH,790821,119
2014-02-02,OK,243529,119
2014-02-02,OR,93700,119
2014-02-02,PA,556473,119
2014-02-02,SC,260772,119
2014-02-02,SD,18403,119
2014-02-02,TN,293793,119
2014-02-02,TX,2166206,119
2014-02-02,UT,153446,119
2014-02-02,VA,220940,119
2014-02-02,VT,12702,119
2014-02-02,WA,448398,119
2014-02-02,WI,234223,119
2014-02-02,WV,72916,119
2014-02-02,WY,5635,119
2014-02-03,AL,348997,120
2014-02-03,AR,60041,120
2014-02-03,AZ,402649,120
2014-02-03,CA,2551302,120
2014-02-03,CO,253991,120
2014-02-03,CT,338700,120
2014-02-03,DE,19506,120
2014-02-03,FL,1277485,120
2014-02-03,GA,611159,120
2014-02-03,IA,146304,120
2014-02-03,ID,50304,120
2014-02-03,IL,151894,120
2014-02-03,IN,295513,120
2014-02-03,KS,125465,120
2014-02-03,KY,111562,120
2014-02-03,LA,389457,120
2014-02-03,MA,95720,120
2014-02-03,MD,298480,120
2014-02-03,ME,49348,120
2014-02-03,MI,788943,120
2014-02-03,MN,42667,120
2014-02-03,MO,74823,120
2014-02-03,MS,64454,120
2014-02-03,MT,11341,120
2014-02-03,NC,414149,120
2014-02-03,ND,4899,120
2014-02-03,NE,29742,120
2014-02-03,NH,18591,120
2014-02-03,NJ,102654,120
2014-02-03,NM,66914,120
2014-02-03,NV,234722,120
2014-02-03,NY,438062,120
2014-02-03,OH,747377,120
2014-02-03,OK,242039,120
2014-02-03,OR,94614,120
2014-02-03,PA,630128,120
2014-02-03,SC,250417,120
2014-02-03,SD,15956,120
2014-02-03,TN,283634,120
2014-02-03,TX,2147703,120
2014-02-03,UT,153421,120
2014-02-03,VA,210121,120
2014-02-03,VT,14417,120
2014-02-03,WA,390613,120
2014-02-03,WI,221571,120
2014-02-03,WV,89585,120
2014-02-03,WY,5086,120
2014-02-04,AL,355522,121
2014-02-04,AR,84977,121
2014-02-04,AZ,395156,121
2014-02-04,CA,2597590,121
2014-02-04,CO,244519,121
2014-02-04,CT,274696,121
2014-02-04,DE,15394,121
2014-02-04,FL,1246136,121
2014-02-04,GA,604166,121
2014-02-04,IA,168952,121
2014-02-04,ID,48174,121
2014-02-04,IL,176188,121
2014-02-04,IN,349809,121
2014-02-04,KS,160514,121
2014-02-04,KY,126329,121
2014-02-04,LA,383783,121
2014-02-04,MA,95262,121
2014-02-04,MD,250083,121
2014-02-04,ME,48494,121
2014-02-04,MI,748607,121
2014-02-04,MN,40353,121
2014-02-04,MO,85889,121
2014-02-04,MS,67251,121
2014-02-04,MT,10503,121
2014-02-04,NC,394926,121
2014-02-04,ND,4344,121
2014-02-04,NE,38034,121
2014-02-04,NH,20033,121
2014-02-04,NJ,92845,121
2014-02-04,NM,74019,121
2014-02-04,NV,226890,121
2014-02-04,NY,414764,121
2014-02-04,OH,814748,121
2014-02-04,OK,275236,121
2014-02-04,OR,92975,121
2014-02-04,PA,528359,121
2014-02-04,SC,249038,121
2014-02-04,SD,14265,121
2014-02-04,TN,282056,121
2014-02-04,TX,2094325,121
2014-02-04,UT,153545,121
2014-02-04,VA,208494,121
2014-02-04,VT,12639,121
2014-02-04,WA,378836,121
2014-02-04,WI,216412,121
2014-02-04,WV,77450,121
2014-02-04,WY,4977,121
2014-02-05,AL,347551,122
2014-02-05,AR,65649,122
2014-02-05,AZ,404537,122
2014-02-05,CA,2599436,122
2014-02-05,CO,258516,122
2014-02-05,CT,319767,122
2014-02-05,DE,20520,122
2014-02-05,FL,1282676,122
2014-02-05,GA,596792,122
2014-02-05,IA,151450,122
2014-02-05,ID,49335,122
2014-02-05,IL,182797,122
2014-02-05,IN,345576,122
2014-02-05,KS,154202,122
2014-02-05,KY,122452,122
2014-02-05,LA,379461,122
2014-02-05,MA,120798,122
2014-02-05,MD,285260,122
2014-02-05,ME,61056,122
2014-02-05,MI,849133,122
2014-02-05,MN,42811,122
2014-02-05,MO,80607,122
2014-02-05,MS,59654,122
2014-02-05,MT,12030,122
2014-02-05,NC,404402,122
2014-02-05,ND,3900,122
2014-02-05,NE,35306,122
2014-02-05,NH,23320,122
2014-02-05,NJ,86388,122
2014-02-05,NM,78156,122
2014-02-05,NV,231577,122
2014-02-05,NY,502905,122
2014-02-05,OH,983001,122
2014-02-05,OK,233095,122
2014-02-05,OR,93857,122
2014-02-05,PA,623589,122
2014-02-05,SC,239415,122
2014-02-05,SD,15376,122
2014-02-05,TN,273936,122
2014-02-05,TX,2126946,122
2014-02-05,UT,148640,122
2014-02-05,VA,209814,122
2014-02-05,VT,14385,122
2014-02-05,WA,416563,122
2014-02-05,WI,223710,122
2014-02-05,WV,81705,122
2014-02-05,WY,5694,122
2014-02-06,AL,359216,123
2014-02-06,AR,65830,123
2014-02-06,AZ,411694,123
2014-02-06,CA,2767267,123
2014-02-06,CO,267812,123
2014-02-06,CT,282239,123
2014-02-06,DE,20646,123
2014-02-06,FL,1267259,123
2014-02-06,GA,599691,123
2014-02-06,IA,147269,123
2014-02-06,ID,47760,123
2014-02-06,IL,161251,123
2014-02-06,IN,330789,123
2014-02-06,KS,145626,123
2014-02-06,KY,113252,123
2014-02-06,LA,384954,123
2014-02-06,MA,95637,123
2014-02-06,MD,270171,123
2014-02-06,ME,51427,123
2014-02-06,MI,791705,123
2014-02-06,MN,45469,123
2014-02-06,MO,79588,123
2014-02-06,MS,66495,123
2014-02-06,MT,15447,123
2014-02-06,NC,402343,123
2014-02-06,ND,3503,123
2014-02-06,NE,30704,123
2014-02-06,NH,20223,123
2014-02-06,NJ,81862,123
2014-02-06,NM,78923,123
2014-02-06,NV,235441,123
2014-02-06,NY,438602,123
2014-02-06,OH,855407,123
2014-02-06,OK,253880,123
2014-02-06,OR,129933,123
2014-02-06,PA,539144,123
2014-02-06,SC,249406,123
2014-02-06,SD,14985,123
2014-02-06,TN,274043,123
2014-02-06,TX,2495423,123
2014-02-06,UT,151560,123
2014-02-06,VA,202496,123
2014-02-06,VT,12206,123
2014-02-06,WA,381672,123
2014-02-06,WI,230210,123
2014-02-06,WV,78103,123
2014-02-06,WY,4414,123
2014-02-07,AL,323e3,124
2014-02-07,AR,69720,124
2014-02-07,AZ,412404,124
2014-02-07,CA,2708629,124
2014-02-07,CO,250037,124
2014-02-07,CT,255852,124
2014-02-07,DE,18323,124
2014-02-07,FL,1282604,124
2014-02-07,GA,577197,124
2014-02-07,IA,151604,124
2014-02-07,ID,58647,124
2014-02-07,IL,156368,124
2014-02-07,IN,320465,124
2014-02-07,KS,123670,124
2014-02-07,KY,102350,124
2014-02-07,LA,364605,124
2014-02-07,MA,94458,124
2014-02-07,MD,243205,124
2014-02-07,ME,51730,124
2014-02-07,MI,774051,124
2014-02-07,MN,42019,124
2014-02-07,MO,74963,124
2014-02-07,MS,61759,124
2014-02-07,MT,10267,124
2014-02-07,NC,389109,124
2014-02-07,ND,5961,124
2014-02-07,NE,32283,124
2014-02-07,NH,19279,124
2014-02-07,NJ,72764,124
2014-02-07,NM,75893,124
2014-02-07,NV,230030,124
2014-02-07,NY,443159,124
2014-02-07,OH,780506,124
2014-02-07,OK,235895,124
2014-02-07,OR,124018,124
2014-02-07,PA,544198,124
2014-02-07,SC,234294,124
2014-02-07,SD,15855,124
2014-02-07,TN,281116,124
2014-02-07,TX,2211607,124
2014-02-07,UT,148306,124
2014-02-07,VA,196961,124
2014-02-07,VT,13784,124
2014-02-07,WA,402248,124
2014-02-07,WI,229625,124
2014-02-07,WV,72223,124
2014-02-07,WY,6025,124
2014-02-08,AL,304340,125
2014-02-08,AR,73696,125
2014-02-08,AZ,385902,125
2014-02-08,CA,2799394,125
2014-02-08,CO,235873,125
2014-02-08,CT,256711,125
2014-02-08,DE,22305,125
2014-02-08,FL,1263493,125
2014-02-08,GA,579399,125
2014-02-08,IA,152280,125
2014-02-08,ID,46911,125
2014-02-08,IL,148582,125
2014-02-08,IN,296717,125
2014-02-08,KS,121295,125
2014-02-08,KY,94587,125
2014-02-08,LA,358854,125
2014-02-08,MA,93309,125
2014-02-08,MD,245324,125
2014-02-08,ME,48485,125
2014-02-08,MI,772547,125
2014-02-08,MN,37082,125
2014-02-08,MO,69988,125
2014-02-08,MS,62546,125
2014-02-08,MT,11615,125
2014-02-08,NC,392097,125
2014-02-08,ND,4629,125
2014-02-08,NE,27976,125
2014-02-08,NH,18834,125
2014-02-08,NJ,74224,125
2014-02-08,NM,70028,125
2014-02-08,NV,240181,125
2014-02-08,NY,429469,125
2014-02-08,OH,743700,125
2014-02-08,OK,219365,125
2014-02-08,OR,114842,125
2014-02-08,PA,502077,125
2014-02-08,SC,225985,125
2014-02-08,SD,17527,125
2014-02-08,TN,259317,125
2014-02-08,TX,2044901,125
2014-02-08,UT,143535,125
2014-02-08,VA,193651,125
2014-02-08,VT,11550,125
2014-02-08,WA,405268,125
2014-02-08,WI,236839,125
2014-02-08,WV,65814,125
2014-02-08,WY,3944,125
2014-02-09,AL,321833,126
2014-02-09,AR,69460,126
2014-02-09,AZ,402776,126
2014-02-09,CA,2644293,126
2014-02-09,CO,243127,126
2014-02-09,CT,275570,126
2014-02-09,DE,22931,126
2014-02-09,FL,1270138,126
2014-02-09,GA,617960,126
2014-02-09,IA,136974,126
2014-02-09,ID,49108,126
2014-02-09,IL,154925,126
2014-02-09,IN,301587,126
2014-02-09,KS,124317,126
2014-02-09,KY,100113,126
2014-02-09,LA,358165,126
2014-02-09,MA,96469,126
2014-02-09,MD,286635,126
2014-02-09,ME,49089,126
2014-02-09,MI,827506,126
2014-02-09,MN,38968,126
2014-02-09,MO,71600,126
2014-02-09,MS,65507,126
2014-02-09,MT,10305,126
2014-02-09,NC,407316,126
2014-02-09,ND,4993,126
2014-02-09,NE,27632,126
2014-02-09,NH,19149,126
2014-02-09,NJ,85681,126
2014-02-09,NM,71425,126
2014-02-09,NV,241545,126
2014-02-09,NY,442066,126
2014-02-09,OH,841410,126
2014-02-09,OK,227878,126
2014-02-09,OR,107309,126
2014-02-09,PA,562236,126
2014-02-09,SC,248744,126
2014-02-09,SD,16091,126
2014-02-09,TN,265300,126
2014-02-09,TX,2175168,126
2014-02-09,UT,156849,126
2014-02-09,VA,202323,126
2014-02-09,VT,12774,126
2014-02-09,WA,426327,126
2014-02-09,WI,240967,126
2014-02-09,WV,72687,126
2014-02-09,WY,5618,126
2014-02-10,AL,375221,127
2014-02-10,AR,68327,127
2014-02-10,AZ,433723,127
2014-02-10,CA,2883378,127
2014-02-10,CO,245207,127
2014-02-10,CT,260765,127
2014-02-10,DE,21485,127
2014-02-10,FL,1275376,127
2014-02-10,GA,645006,127
2014-02-10,IA,153517,127
2014-02-10,ID,51379,127
2014-02-10,IL,156394,127
2014-02-10,IN,313754,127
2014-02-10,KS,150839,127
2014-02-10,KY,109188,127
2014-02-10,LA,395150,127
2014-02-10,MA,86410,127
2014-02-10,MD,257495,127
2014-02-10,ME,47836,127
2014-02-10,MI,791336,127
2014-02-10,MN,43509,127
2014-02-10,MO,81138,127
2014-02-10,MS,63849,127
2014-02-10,MT,10753,127
2014-02-10,NC,430819,127
2014-02-10,ND,4799,127
2014-02-10,NE,28280,127
2014-02-10,NH,17417,127
2014-02-10,NJ,83786,127
2014-02-10,NM,73915,127
2014-02-10,NV,230631,127
2014-02-10,NY,459549,127
2014-02-10,OH,798530,127
2014-02-10,OK,224290,127
2014-02-10,OR,113556,127
2014-02-10,PA,529808,127
2014-02-10,SC,261772,127
2014-02-10,SD,14739,127
2014-02-10,TN,271428,127
2014-02-10,TX,2310366,127
2014-02-10,UT,162222,127
2014-02-10,VA,206600,127
2014-02-10,VT,12833,127
2014-02-10,WA,402218,127
2014-02-10,WI,236367,127
2014-02-10,WV,81740,127
2014-02-10,WY,4764,127
2014-02-11,AL,428826,128
2014-02-11,AR,62417,128
2014-02-11,AZ,428009,128
2014-02-11,CA,2800867,128
2014-02-11,CO,235328,128
2014-02-11,CT,264850,128
2014-02-11,DE,19910,128
2014-02-11,FL,1275908,128
2014-02-11,GA,724054,128
2014-02-11,IA,146341,128
2014-02-11,ID,54382,128
2014-02-11,IL,156058,128
2014-02-11,IN,312932,128
2014-02-11,KS,132711,128
2014-02-11,KY,102140,128
