date,stateCode,total
2014-05-17,ME,38430
2014-05-17,MI,629034
2014-05-17,MN,25110
2014-05-17,MO,42777
2014-05-17,MS,59653
2014-05-17,MT,9522
2014-05-17,NC,311818
2014-05-17,ND,3625
2014-05-17,NE,22189
2014-05-17,NH,17732
2014-05-17,NJ,64193
2014-05-17,NM,61930
2014-05-17,NV,246637
2014-05-17,NY,337419
2014-05-17,OH,581322
2014-05-17,OK,150745
2014-05-17,OR,71057
2014-05-17,PA,355814
2014-05-17,SC,194095
2014-05-17,SD,18047
2014-05-17,TN,208372
2014-05-17,TX,1856883
2014-05-17,UT,118707
2014-05-17,VA,148941
2014-05-17,VT,9751
2014-05-17,WA,332193
2014-05-17,WI,177987
2014-05-17,WV,36800
2014-05-17,WY,3789
2014-05-18,AL,288416
2014-05-18,AR,51918
2014-05-18,AZ,407404
2014-05-18,CA,2695144
2014-05-18,CO,211554
2014-05-18,CT,248042
2014-05-18,DE,14263
2014-05-18,FL,1316210
2014-05-18,GA,707081
2014-05-18,IA,103920
2014-05-18,ID,47499
2014-05-18,IL,112211
2014-05-18,IN,288407
2014-05-18,KS,91252
2014-05-18,KY,65794
2014-05-18,LA,375435
2014-05-18,MA,72984
2014-05-18,MD,252945
2014-05-18,ME,41797
2014-05-18,MI,745784
2014-05-18,MN,27177
2014-05-18,MO,45185
2014-05-18,MS,62700
2014-05-18,MT,12993
2014-05-18,NC,388612
2014-05-18,ND,3684
2014-05-18,NE,19999
2014-05-18,NH,18789
2014-05-18,NJ,76591
2014-05-18,NM,75706
2014-05-18,NV,252145
2014-05-18,NY,390902
2014-05-18,OH,711017
2014-05-18,OK,186026
2014-05-18,OR,74932
2014-05-18,PA,419514
2014-05-18,SC,235960
2014-05-18,SD,19550
2014-05-18,TN,237898
2014-05-18,TX,2226161
2014-05-18,UT,134861
2014-05-18,VA,167097
2014-05-18,VT,10642
2014-05-18,WA,354629
2014-05-18,WI,207822
2014-05-18,WV,46826
2014-05-18,WY,5261
2014-05-19,AL,308988
2014-05-19,AR,56072
2014-05-19,AZ,416879
2014-05-19,CA,2831928
2014-05-19,CO,222529
2014-05-19,CT,237757
2014-05-19,DE,14524
2014-05-19,FL,1261574
2014-05-19,GA,677260
2014-05-19,IA,113887
2014-05-19,ID,48056
2014-05-19,IL,109976
2014-05-19,IN,260965
2014-05-19,KS,89730
2014-05-19,KY,64601
2014-05-19,LA,400348
2014-05-19,MA,71405
2014-05-19,MD,254101
2014-05-19,ME,39918
2014-05-19,MI,699050
2014-05-19,MN,29189
2014-05-19,MO,41397
2014-05-19,MS,67343
2014-05-19,MT,7953
2014-05-19,NC,369967
2014-05-19,ND,4209
2014-05-19,NE,25453
2014-05-19,NH,18924
2014-05-19,NJ,71269
2014-05-19,NM,76944
2014-05-19,NV,250782
2014-05-19,NY,359445
2014-05-19,OH,679247
2014-05-19,OK,200049
2014-05-19,OR,89778
2014-05-19,PA,390858
2014-05-19,SC,227730
2014-05-19,SD,19863
2014-05-19,TN,233638
2014-05-19,TX,2292794
2014-05-19,UT,147360
2014-05-19,VA,165763
2014-05-19,VT,10616
2014-05-19,WA,381611
2014-05-19,WI,201486
2014-05-19,WV,41700
2014-05-19,WY,3820
2014-05-20,AL,302220
2014-05-20,AR,55743
2014-05-20,AZ,431800
2014-05-20,CA,2898478
2014-05-20,CO,234542
2014-05-20,CT,235658
2014-05-20,DE,12007
2014-05-20,FL,1316741
2014-05-20,GA,673872
2014-05-20,IA,129111
2014-05-20,ID,46154
2014-05-20,IL,120564
2014-05-20,IN,288691
2014-05-20,KS,90606
2014-05-20,KY,70021
2014-05-20,LA,406995
2014-05-20,MA,71335
2014-05-20,MD,257607
2014-05-20,ME,45178
2014-05-20,MI,729425
2014-05-20,MN,27078
2014-05-20,MO,44107
2014-05-20,MS,66879
2014-05-20,MT,8673
2014-05-20,NC,379887
2014-05-20,ND,4019
2014-05-20,NE,27293
2014-05-20,NH,18197
2014-05-20,NJ,69094
2014-05-20,NM,73482
2014-05-20,NV,253697
2014-05-20,NY,377688
2014-05-20,OH,740566
2014-05-20,OK,199158
2014-05-20,OR,85473
2014-05-20,PA,424416
2014-05-20,SC,224763
2014-05-20,SD,21482
2014-05-20,TN,255740
2014-05-20,TX,2291066
2014-05-20,UT,146088
2014-05-20,VA,162470
2014-05-20,VT,10448
2014-05-20,WA,383087
2014-05-20,WI,204423
2014-05-20,WV,41921
2014-05-20,WY,4363
2014-05-21,AL,300032
2014-05-21,AR,52608
2014-05-21,AZ,429609
2014-05-21,CA,2831957
2014-05-21,CO,254134
2014-05-21,CT,246315
2014-05-21,DE,13653
2014-05-21,FL,1289777
2014-05-21,GA,674599
2014-05-21,IA,117298
2014-05-21,ID,47383
2014-05-21,IL,127533
2014-05-21,IN,274253
2014-05-21,KS,91264
2014-05-21,KY,68789
2014-05-21,LA,413591
2014-05-21,MA,72337
2014-05-21,MD,262506
2014-05-21,ME,44039
2014-05-21,MI,749263
2014-05-21,MN,27229
2014-05-21,MO,43884
2014-05-21,MS,70626
2014-05-21,MT,8350
2014-05-21,NC,377525
2014-05-21,ND,3601
2014-05-21,NE,24668
2014-05-21,NH,18305
2014-05-21,NJ,72624
2014-05-21,NM,80242
2014-05-21,NV,246865
2014-05-21,NY,366812
2014-05-21,OH,743016
2014-05-21,OK,209466
2014-05-21,OR,85113
2014-05-21,PA,421742
2014-05-21,SC,237321
2014-05-21,SD,23190
2014-05-21,TN,245550
2014-05-21,TX,2294599
2014-05-21,UT,148909
2014-05-21,VA,167804
2014-05-21,VT,10703
2014-05-21,WA,383246
2014-05-21,WI,198690
2014-05-21,WV,45454
2014-05-21,WY,4174
2014-05-22,AL,279537
2014-05-22,AR,54619
2014-05-22,AZ,421834
2014-05-22,CA,2914314
2014-05-22,CO,242631
2014-05-22,CT,243804
2014-05-22,DE,12544
2014-05-22,FL,1267662
2014-05-22,GA,669720
2014-05-22,IA,118795
2014-05-22,ID,44313
2014-05-22,IL,113335
2014-05-22,IN,255599
2014-05-22,KS,90962
2014-05-22,KY,68870
2014-05-22,LA,403525
2014-05-22,MA,72355
2014-05-22,MD,259863
2014-05-22,ME,39437
2014-05-22,MI,691280
2014-05-22,MN,26865
2014-05-22,MO,40848
2014-05-22,MS,66821
2014-05-22,MT,8482
2014-05-22,NC,374375
2014-05-22,ND,3885
2014-05-22,NE,24722
2014-05-22,NH,19978
2014-05-22,NJ,77203
2014-05-22,NM,81732
2014-05-22,NV,245136
2014-05-22,NY,370950
2014-05-22,OH,693217
2014-05-22,OK,193221
2014-05-22,OR,77270
2014-05-22,PA,411582
2014-05-22,SC,232325
2014-05-22,SD,21711
2014-05-22,TN,246168
2014-05-22,TX,2247248
2014-05-22,UT,139288
2014-05-22,VA,171289
2014-05-22,VT,10057
2014-05-22,WA,369411
2014-05-22,WI,198239
2014-05-22,WV,42534
2014-05-22,WY,4715
2014-05-23,AL,257199
2014-05-23,AR,53032
2014-05-23,AZ,389555
2014-05-23,CA,2742397
2014-05-23,CO,232682
2014-05-23,CT,224508
2014-05-23,DE,11835
2014-05-23,FL,1216104
2014-05-23,GA,637710
2014-05-23,IA,106560
2014-05-23,ID,37952
2014-05-23,IL,105920
2014-05-23,IN,232407
2014-05-23,KS,84327
2014-05-23,KY,65734
2014-05-23,LA,385736
2014-05-23,MA,67408
2014-05-23,MD,228683
2014-05-23,ME,41738
2014-05-23,MI,619289
2014-05-23,MN,24867
2014-05-23,MO,39415
2014-05-23,MS,61478
2014-05-23,MT,7170
2014-05-23,NC,354772
2014-05-23,ND,4476
2014-05-23,NE,23418
2014-05-23,NH,18017
2014-05-23,NJ,71729
2014-05-23,NM,79182
2014-05-23,NV,251870
2014-05-23,NY,340060
2014-05-23,OH,600935
2014-05-23,OK,175149
2014-05-23,OR,79576
2014-05-23,PA,369801
2014-05-23,SC,204647
2014-05-23,SD,21182
2014-05-23,TN,231494
2014-05-23,TX,2060899
2014-05-23,UT,129069
2014-05-23,VA,148684
2014-05-23,VT,10008
2014-05-23,WA,365237
2014-05-23,WI,179949
2014-05-23,WV,44867
2014-05-23,WY,5141
2014-05-24,AL,235133
2014-05-24,AR,47766
2014-05-24,AZ,379503
2014-05-24,CA,2745524
2014-05-24,CO,219085
2014-05-24,CT,225134
2014-05-24,DE,9220
2014-05-24,FL,1217741
2014-05-24,GA,612570
2014-05-24,IA,90632
2014-05-24,ID,34869
2014-05-24,IL,107955
2014-05-24,IN,246709
2014-05-24,KS,79426
2014-05-24,KY,58951
2014-05-24,LA,355954
2014-05-24,MA,71680
2014-05-24,MD,223400
2014-05-24,ME,43378
2014-05-24,MI,612576
2014-05-24,MN,24008
2014-05-24,MO,36330
2014-05-24,MS,58117
2014-05-24,MT,7124
2014-05-24,NC,323433
2014-05-24,ND,3751
2014-05-24,NE,22507
2014-05-24,NH,15561
2014-05-24,NJ,77376
2014-05-24,NM,71853
2014-05-24,NV,266088
2014-05-24,NY,325705
2014-05-24,OH,565457
2014-05-24,OK,164572
2014-05-24,OR,69588
2014-05-24,PA,364776
2014-05-24,SC,191118
2014-05-24,SD,16033
2014-05-24,TN,210052
2014-05-24,TX,1960103
2014-05-24,UT,110409
2014-05-24,VA,144707
2014-05-24,VT,10932
2014-05-24,WA,330070
2014-05-24,WI,174213
2014-05-24,WV,34279
2014-05-24,WY,3580
2014-05-25,AL,244124
2014-05-25,AR,50023
2014-05-25,AZ,391595
2014-05-25,CA,2678299
2014-05-25,CO,220272
2014-05-25,CT,222007
2014-05-25,DE,11991
2014-05-25,FL,1270616
2014-05-25,GA,612246
2014-05-25,IA,97611
2014-05-25,ID,36650
2014-05-25,IL,109348
2014-05-25,IN,255083
2014-05-25,KS,82252
2014-05-25,KY,55558
2014-05-25,LA,386655
2014-05-25,MA,74199
2014-05-25,MD,234577
2014-05-25,ME,45582
2014-05-25,MI,629780
2014-05-25,MN,21225
2014-05-25,MO,36034
2014-05-25,MS,52362
2014-05-25,MT,8147
2014-05-25,NC,340648
2014-05-25,ND,3124
2014-05-25,NE,22264
2014-05-25,NH,17316
2014-05-25,NJ,75641
2014-05-25,NM,69989
2014-05-25,NV,278042
2014-05-25,NY,328819
2014-05-25,OH,583149
2014-05-25,OK,186150
2014-05-25,OR,70179
2014-05-25,PA,364945
2014-05-25,SC,219726
2014-05-25,SD,17280
2014-05-25,TN,203647
2014-05-25,TX,2072933
2014-05-25,UT,118278
2014-05-25,VA,153453
2014-05-25,VT,10858
2014-05-25,WA,330347
2014-05-25,WI,182186
2014-05-25,WV,35575
2014-05-25,WY,3877
2014-05-26,AL,278566
2014-05-26,AR,65383
2014-05-26,AZ,429025
2014-05-26,CA,2901756
2014-05-26,CO,232141
2014-05-26,CT,260640
2014-05-26,DE,13597
2014-05-26,FL,1395928
2014-05-26,GA,697060
2014-05-26,IA,105893
2014-05-26,ID,38131
2014-05-26,IL,132742
2014-05-26,IN,299251
2014-05-26,KS,87215
2014-05-26,KY,67578
2014-05-26,LA,414716
2014-05-26,MA,79547
2014-05-26,MD,257078
2014-05-26,ME,51209
2014-05-26,MI,772737
2014-05-26,MN,27459
2014-05-26,MO,40702
2014-05-26,MS,65204
2014-05-26,MT,9354
2014-05-26,NC,409173
2014-05-26,ND,2671
2014-05-26,NE,22333
2014-05-26,NH,19375
2014-05-26,NJ,84475
2014-05-26,NM,70855
2014-05-26,NV,284334
2014-05-26,NY,377767
2014-05-26,OH,706488
2014-05-26,OK,205951
2014-05-26,OR,75107
2014-05-26,PA,407544
2014-05-26,SC,246768
2014-05-26,SD,19096
2014-05-26,TN,221003
2014-05-26,TX,2454373
2014-05-26,UT,128781
2014-05-26,VA,180880
2014-05-26,VT,9578
2014-05-26,WA,351018
2014-05-26,WI,215894
2014-05-26,WV,40346
2014-05-26,WY,3755
2014-05-27,AL,316080
2014-05-27,AR,63214
2014-05-27,AZ,465544
2014-05-27,CA,3147795
2014-05-27,CO,251801
2014-05-27,CT,280064
2014-05-27,DE,16361
2014-05-27,FL,1436396
2014-05-27,GA,703846
2014-05-27,IA,119795
2014-05-27,ID,45311
2014-05-27,IL,131920
2014-05-27,IN,288575
2014-05-27,KS,93597
2014-05-27,KY,71209
2014-05-27,LA,441727
2014-05-27,MA,72479
2014-05-27,MD,273766
2014-05-27,ME,58223
2014-05-27,MI,831252
2014-05-27,MN,26593
2014-05-27,MO,46173
2014-05-27,MS,73022
2014-05-27,MT,9438
2014-05-27,NC,424873
2014-05-27,ND,3041
2014-05-27,NE,23434
2014-05-27,NH,20748
2014-05-27,NJ,88374
2014-05-27,NM,74086
2014-05-27,NV,288361
2014-05-27,NY,399328
2014-05-27,OH,756901
2014-05-27,OK,231714
2014-05-27,OR,81381
2014-05-27,PA,455191
2014-05-27,SC,256504
2014-05-27,SD,19479
2014-05-27,TN,235849
2014-05-27,TX,2670466
2014-05-27,UT,160302
2014-05-27,VA,176486
2014-05-27,VT,10512
2014-05-27,WA,398743
2014-05-27,WI,224909
2014-05-27,WV,47568
2014-05-27,WY,5904
2014-05-28,AL,339932
2014-05-28,AR,67980
2014-05-28,AZ,457739
2014-05-28,CA,3120507
2014-05-28,CO,263571
2014-05-28,CT,266464
2014-05-28,DE,14444
2014-05-28,FL,1476893
2014-05-28,GA,775800
2014-05-28,IA,115736
2014-05-28,ID,47417
2014-05-28,IL,130981
2014-05-28,IN,321975
2014-05-28,KS,102584
2014-05-28,KY,77162
2014-05-28,LA,495994
2014-05-28,MA,78121
2014-05-28,MD,284073
2014-05-28,ME,57676
2014-05-28,MI,814064
2014-05-28,MN,31158
2014-05-28,MO,49767
2014-05-28,MS,71063
2014-05-28,MT,11198
2014-05-28,NC,443466
2014-05-28,ND,3312
2014-05-28,NE,24144
2014-05-28,NH,20733
2014-05-28,NJ,83457
2014-05-28,NM,81199
2014-05-28,NV,282366
2014-05-28,NY,390717
2014-05-28,OH,801638
2014-05-28,OK,211050
2014-05-28,OR,87380
2014-05-28,PA,443073
2014-05-28,SC,256478
2014-05-28,SD,19968
2014-05-28,TN,252422
2014-05-28,TX,2571970
2014-05-28,UT,156976
2014-05-28,VA,186988
2014-05-28,VT,12497
2014-05-28,WA,411229
2014-05-28,WI,228355
2014-05-28,WV,49995
2014-05-28,WY,4818
2014-05-29,AL,320208
2014-05-29,AR,64966
2014-05-29,AZ,458407
2014-05-29,CA,3025503
2014-05-29,CO,258820
2014-05-29,CT,250813
2014-05-29,DE,16883
2014-05-29,FL,1401544
2014-05-29,GA,740280
2014-05-29,IA,119195
2014-05-29,ID,43768
2014-05-29,IL,120971
2014-05-29,IN,287442
2014-05-29,KS,100750
2014-05-29,KY,69584
2014-05-29,LA,450816
2014-05-29,MA,68647
2014-05-29,MD,257681
2014-05-29,ME,43060
2014-05-29,MI,753298
2014-05-29,MN,30121
2014-05-29,MO,45459
2014-05-29,MS,68832
2014-05-29,MT,10030
2014-05-29,NC,406450
2014-05-29,ND,4447
2014-05-29,NE,22856
2014-05-29,NH,17200
2014-05-29,NJ,73615
2014-05-29,NM,81825
2014-05-29,NV,266574
2014-05-29,NY,388591
2014-05-29,OH,711601
2014-05-29,OK,208825
2014-05-29,OR,85570
2014-05-29,PA,425032
2014-05-29,SC,251625
2014-05-29,SD,18592
2014-05-29,TN,251046
2014-05-29,TX,2445118
2014-05-29,UT,138468
2014-05-29,VA,175751
2014-05-29,VT,10233
2014-05-29,WA,387999
2014-05-29,WI,215603
2014-05-29,WV,47252
2014-05-29,WY,5239
2014-05-30,AL,320701
2014-05-30,AR,60660
2014-05-30,AZ,451712
2014-05-30,CA,2964837
2014-05-30,CO,252351
2014-05-30,CT,232080
2014-05-30,DE,16060
2014-05-30,FL,1359818
2014-05-30,GA,748215
2014-05-30,IA,117603
2014-05-30,ID,43002
2014-05-30,IL,116749
2014-05-30,IN,293040
2014-05-30,KS,95556
2014-05-30,KY,69889
2014-05-30,LA,436506
2014-05-30,MA,65802
2014-05-30,MD,237882
2014-05-30,ME,41958
2014-05-30,MI,673642
2014-05-30,MN,28359
2014-05-30,MO,46627
2014-05-30,MS,70732
2014-05-30,MT,10373
2014-05-30,NC,365648
2014-05-30,ND,2477
2014-05-30,NE,20749
2014-05-30,NH,18039
2014-05-30,NJ,66761
2014-05-30,NM,78803
2014-05-30,NV,272664
2014-05-30,NY,341964
2014-05-30,OH,661347
2014-05-30,OK,202150
2014-05-30,OR,80358
2014-05-30,PA,380072
2014-05-30,SC,238774
2014-05-30,SD,19580
2014-05-30,TN,248705
2014-05-30,TX,2280765
2014-05-30,UT,140773
2014-05-30,VA,154494
2014-05-30,VT,10065
2014-05-30,WA,358887
2014-05-30,WI,213254
2014-05-30,WV,43006
2014-05-30,WY,4467
2014-05-31,AL,300264
2014-05-31,AR,62478
2014-05-31,AZ,410693
2014-05-31,CA,2806837
2014-05-31,CO,239863
2014-05-31,CT,231236
2014-05-31,DE,17275
2014-05-31,FL,1273493
2014-05-31,GA,699909
2014-05-31,IA,103789
2014-05-31,ID,40608
2014-05-31,IL,109209
2014-05-31,IN,254312
2014-05-31,KS,89984
2014-05-31,KY,56384
2014-05-31,LA,424569
2014-05-31,MA,64937
2014-05-31,MD,219880
2014-05-31,ME,39442
2014-05-31,MI,651543
2014-05-31,MN,29587
2014-05-31,MO,42038
2014-05-31,MS,67188
2014-05-31,MT,10500
2014-05-31,NC,349921
2014-05-31,ND,4256
2014-05-31,NE,20925
2014-05-31,NH,15849
2014-05-31,NJ,64896
2014-05-31,NM,70128
2014-05-31,NV,263814
2014-05-31,NY,329548
2014-05-31,OH,613245
2014-05-31,OK,210637
2014-05-31,OR,77700
2014-05-31,PA,365280
2014-05-31,SC,237217
2014-05-31,SD,17975
2014-05-31,TN,233236
2014-05-31,TX,2150423
2014-05-31,UT,126820
2014-05-31,VA,152789
2014-05-31,VT,9104
2014-05-31,WA,332820
2014-05-31,WI,195063
2014-05-31,WV,39484
2014-05-31,WY,3931
2014-06-01,AL,301277
2014-06-01,AR,59671
2014-06-01,AZ,429322
2014-06-01,CA,2989295
2014-06-01,CO,239459
2014-06-01,CT,256325
2014-06-01,DE,21016
2014-06-01,FL,1400615
2014-06-01,GA,713254
2014-06-01,IA,107887
2014-06-01,ID,44875
2014-06-01,IL,128453
2014-06-01,IN,279211
2014-06-01,KS,92325
2014-06-01,KY,68608
2014-06-01,LA,425489
2014-06-01,MA,75971
2014-06-01,MD,251490
2014-06-01,ME,40534
2014-06-01,MI,768828
2014-06-01,MN,27186
2014-06-01,MO,44795
2014-06-01,MS,66096
2014-06-01,MT,9113
2014-06-01,NC,398722
2014-06-01,ND,3674
2014-06-01,NE,21966
2014-06-01,NH,17856
2014-06-01,NJ,81627
2014-06-01,NM,75761
2014-06-01,NV,283788
2014-06-01,NY,386096
2014-06-01,OH,699911
2014-06-01,OK,198999
2014-06-01,OR,80298
2014-06-01,PA,434273
2014-06-01,SC,245308
2014-06-01,SD,18005
2014-06-01,TN,233972
2014-06-01,TX,2336804
2014-06-01,UT,138136
2014-06-01,VA,172044
2014-06-01,VT,8999
2014-06-01,WA,355314
2014-06-01,WI,247295
2014-06-01,WV,43067
2014-06-01,WY,4487
2014-06-02,AL,347363
2014-06-02,AR,63630
2014-06-02,AZ,481594
2014-06-02,CA,3155354
2014-06-02,CO,230878
2014-06-02,CT,258200
2014-06-02,DE,15238
2014-06-02,FL,1398931
2014-06-02,GA,733375
2014-06-02,IA,110304
2014-06-02,ID,50744
2014-06-02,IL,123381
2014-06-02,IN,284833
2014-06-02,KS,92018
2014-06-02,KY,67751
2014-06-02,LA,474613
2014-06-02,MA,75478
2014-06-02,MD,238590
2014-06-02,ME,45523
2014-06-02,MI,836433
2014-06-02,MN,27498
2014-06-02,MO,45856
2014-06-02,MS,69238
2014-06-02,MT,8619
2014-06-02,NC,391910
2014-06-02,ND,3248
2014-06-02,NE,21844
2014-06-02,NH,18476
2014-06-02,NJ,72662
2014-06-02,NM,84548
2014-06-02,NV,292220
2014-06-02,NY,386173
2014-06-02,OH,764353
2014-06-02,OK,204131
2014-06-02,OR,89155
2014-06-02,PA,425117
2014-06-02,SC,249471
2014-06-02,SD,19636
2014-06-02,TN,249402
2014-06-02,TX,2584675
2014-06-02,UT,153287
2014-06-02,VA,167062
2014-06-02,VT,8640
2014-06-02,WA,386175
2014-06-02,WI,216784
2014-06-02,WV,44173
2014-06-02,WY,4365
2014-06-03,AL,341977
2014-06-03,AR,64779
2014-06-03,AZ,457615
2014-06-03,CA,3141421
2014-06-03,CO,239615
2014-06-03,CT,257030
2014-06-03,DE,14438
2014-06-03,FL,1377853
2014-06-03,GA,741349
2014-06-03,IA,118587
2014-06-03,ID,49795
2014-06-03,IL,128822
2014-06-03,IN,272218
2014-06-03,KS,89655
2014-06-03,KY,67085
2014-06-03,LA,461220
2014-06-03,MA,79277
2014-06-03,MD,251951
2014-06-03,ME,44621
2014-06-03,MI,773682
2014-06-03,MN,26504
2014-06-03,MO,45072
2014-06-03,MS,74114
2014-06-03,MT,8610
2014-06-03,NC,395330
2014-06-03,ND,3291
2014-06-03,NE,30516
2014-06-03,NH,18465
2014-06-03,NJ,71772
2014-06-03,NM,84069
2014-06-03,NV,290705
2014-06-03,NY,399526
2014-06-03,OH,736329
2014-06-03,OK,214377
2014-06-03,OR,89902
2014-06-03,PA,437193
2014-06-03,SC,244562
2014-06-03,SD,22357
2014-06-03,TN,248332
2014-06-03,TX,2514622
2014-06-03,UT,148045
2014-06-03,VA,165168
2014-06-03,VT,9621
2014-06-03,WA,380258
2014-06-03,WI,204099
2014-06-03,WV,46827
2014-06-03,WY,4830
2014-06-04,AL,325680
2014-06-04,AR,59594
2014-06-04,AZ,463111
2014-06-04,CA,3222771
2014-06-04,CO,261052
2014-06-04,CT,268270
2014-06-04,DE,13357
2014-06-04,FL,1408649
2014-06-04,GA,764750
2014-06-04,IA,112503
2014-06-04,ID,49408
2014-06-04,IL,135521
2014-06-04,IN,287420
2014-06-04,KS,96430
2014-06-04,KY,80117
2014-06-04,LA,436515
2014-06-04,MA,77792
2014-06-04,MD,258374
2014-06-04,ME,42882
2014-06-04,MI,803082
2014-06-04,MN,27779
2014-06-04,MO,50322
2014-06-04,MS,72403
2014-06-04,MT,7183
2014-06-04,NC,406387
2014-06-04,ND,3892
2014-06-04,NE,23783
2014-06-04,NH,22327
2014-06-04,NJ,75978
2014-06-04,NM,84584
2014-06-04,NV,278117
2014-06-04,NY,394191
2014-06-04,OH,802963
2014-06-04,OK,211649
2014-06-04,OR,88091
2014-06-04,PA,437011
2014-06-04,SC,238275
2014-06-04,SD,21847
2014-06-04,TN,274976
2014-06-04,TX,2551047
2014-06-04,UT,144036
2014-06-04,VA,174819
2014-06-04,VT,11919
2014-06-04,WA,395417
2014-06-04,WI,214303
2014-06-04,WV,53874
2014-06-04,WY,6004
2014-06-05,AL,350246
2014-06-05,AR,72365
2014-06-05,AZ,478452
2014-06-05,CA,3249699
2014-06-05,CO,266546
2014-06-05,CT,269085
2014-06-05,DE,14818
2014-06-05,FL,1500915
2014-06-05,GA,825014
2014-06-05,IA,116462
2014-06-05,ID,48090
2014-06-05,IL,138908
2014-06-05,IN,286294
2014-06-05,KS,102928
2014-06-05,KY,71787
2014-06-05,LA,444828
2014-06-05,MA,82547
2014-06-05,MD,247982
2014-06-05,ME,43402
2014-06-05,MI,784723
2014-06-05,MN,28595
2014-06-05,MO,49342
2014-06-05,MS,78942
2014-06-05,MT,9570
2014-06-05,NC,429365
2014-06-05,ND,3705
2014-06-05,NE,29967
2014-06-05,NH,20383
2014-06-05,NJ,76117
2014-06-05,NM,83615
2014-06-05,NV,278711
2014-06-05,NY,405534
2014-06-05,OH,760962
2014-06-05,OK,220898
2014-06-05,OR,91536
2014-06-05,PA,429092
2014-06-05,SC,259311
2014-06-05,SD,25967
2014-06-05,TN,293408
2014-06-05,TX,2707343
2014-06-05,UT,147731
2014-06-05,VA,187347
2014-06-05,VT,10322
2014-06-05,WA,409388
2014-06-05,WI,222519
2014-06-05,WV,48674
2014-06-05,WY,5252
2014-06-06,AL,326687
2014-06-06,AR,60989
2014-06-06,AZ,452818
2014-06-06,CA,3085922
2014-06-06,CO,261665
2014-06-06,CT,237930
2014-06-06,DE,14830
2014-06-06,FL,1390001
2014-06-06,GA,760395
2014-06-06,IA,111651
2014-06-06,ID,45342
2014-06-06,IL,128262
2014-06-06,IN,265211
2014-06-06,KS,93109
2014-06-06,KY,70807
2014-06-06,LA,429002
2014-06-06,MA,70480
2014-06-06,MD,230693
2014-06-06,ME,47969
2014-06-06,MI,701631
2014-06-06,MN,25742
2014-06-06,MO,47834
2014-06-06,MS,73192
2014-06-06,MT,8298
2014-06-06,NC,383062
2014-06-06,ND,4294
2014-06-06,NE,26627
2014-06-06,NH,18254
2014-06-06,NJ,68956
2014-06-06,NM,88647
2014-06-06,NV,291992
2014-06-06,NY,346781
2014-06-06,OH,690395
2014-06-06,OK,213314
2014-06-06,OR,83605
2014-06-06,PA,407715
2014-06-06,SC,247085
2014-06-06,SD,22262
2014-06-06,TN,265548
2014-06-06,TX,2430916
2014-06-06,UT,142672
2014-06-06,VA,164239
2014-06-06,VT,10785
2014-06-06,WA,372932
2014-06-06,WI,204653
2014-06-06,WV,41861
2014-06-06,WY,4246
2014-06-07,AL,291733
2014-06-07,AR,62059
2014-06-07,AZ,405491
2014-06-07,CA,2894616
2014-06-07,CO,234124
2014-06-07,CT,214036
2014-06-07,DE,12001
2014-06-07,FL,1298424
2014-06-07,GA,668075
2014-06-07,IA,104327
2014-06-07,ID,40034
2014-06-07,IL,120542
2014-06-07,IN,251747
2014-06-07,KS,85042
2014-06-07,KY,62361
2014-06-07,LA,400460
2014-06-07,MA,69777
2014-06-07,MD,218299
2014-06-07,ME,40884
2014-06-07,MI,650484
2014-06-07,MN,23208
2014-06-07,MO,41151
2014-06-07,MS,72602
2014-06-07,MT,7616
2014-06-07,NC,369481
2014-06-07,ND,2828
2014-06-07,NE,20851
2014-06-07,NH,16625
2014-06-07,NJ,66524
2014-06-07,NM,74223
2014-06-07,NV,277331
2014-06-07,NY,340178
2014-06-07,OH,620362
2014-06-07,OK,184233
2014-06-07,OR,78137
2014-06-07,PA,369235
2014-06-07,SC,238785
2014-06-07,SD,17432
2014-06-07,TN,266150
2014-06-07,TX,2194291
2014-06-07,UT,135102
2014-06-07,VA,151476
2014-06-07,VT,10541
2014-06-07,WA,316477
2014-06-07,WI,196086
2014-06-07,WV,39824
2014-06-07,WY,4013
2014-06-08,AL,311834
2014-06-08,AR,70650
2014-06-08,AZ,439337
2014-06-08,CA,2972602
2014-06-08,CO,258964
2014-06-08,CT,256730
2014-06-08,DE,16492
2014-06-08,FL,1476264
2014-06-08,GA,717216
2014-06-08,IA,106904
2014-06-08,ID,41168
2014-06-08,IL,124553
2014-06-08,IN,256526
2014-06-08,KS,94804
2014-06-08,KY,67719
2014-06-08,LA,422321
2014-06-08,MA,80278
2014-06-08,MD,258504
2014-06-08,ME,44834
2014-06-08,MI,780990
2014-06-08,MN,26895
2014-06-08,MO,44938
2014-06-08,MS,73238
2014-06-08,MT,8038
2014-06-08,NC,417675
2014-06-08,ND,4642
2014-06-08,NE,21186
2014-06-08,NH,17067
2014-06-08,NJ,91892
2014-06-08,NM,75883
2014-06-08,NV,292590
2014-06-08,NY,410253
2014-06-08,OH,729970
2014-06-08,OK,201026
2014-06-08,OR,84567
2014-06-08,PA,431754
2014-06-08,SC,254247
2014-06-08,SD,19843
2014-06-08,TN,272700
2014-06-08,TX,2404969
2014-06-08,UT,143708
2014-06-08,VA,179751
2014-06-08,VT,11226
2014-06-08,WA,348077
2014-06-08,WI,220574
2014-06-08,WV,45664
2014-06-08,WY,5490
2014-06-09,AL,341953
2014-06-09,AR,70132
2014-06-09,AZ,462691
2014-06-09,CA,3245490
